@relation abalone

@attribute Sex numeric
@attribute Length numeric
@attribute Diameter numeric
@attribute Height numeric
@attribute Whole_weight numeric
@attribute Shucked_weight numeric
@attribute Viscera_weight numeric
@attribute Shell_weight numeric
@attribute Rings numeric

@data
1,0.547297,0.563025,0.128319,0.205596,0.15501,0.158657,0.252616,0.5
1,0.466216,0.487395,0.10177,0.120949,0.10121,0.104016,0.113104,0.285714
0,0.695946,0.680672,0.137168,0.32017,0.219233,0.194865,0.332337,0.5
0.5,0.594595,0.613445,0.119469,0.222242,0.188635,0.166557,0.212755,0.285714
0,0.837838,0.831933,0.19469,0.548787,0.37996,0.504279,0.441953,0.428571
0.5,0.97973,0.966387,0.172566,0.893926,0.626765,0.776169,0.616343,0.785714
0,0.722973,0.731092,0.132743,0.389942,0.285138,0.265964,0.35725,0.785714
0.5,0.662162,0.714286,0.154867,0.338233,0.260592,0.282423,0.272546,0.607143
0,0.655405,0.672269,0.146018,0.303878,0.269334,0.222515,0.242651,0.357143
0,0.783784,0.722689,0.172566,0.573048,0.421318,0.470704,0.481814,0.571429
0,0.763514,0.781513,0.176991,0.497609,0.37996,0.399605,0.451918,0.571429
0.5,0.695946,0.697479,0.150442,0.318045,0.238063,0.250165,0.247633,0.357143
1,0.317568,0.310924,0.079646,0.050823,0.040013,0.040816,0.043348,0.214286
1,0.243243,0.218487,0.061947,0.025854,0.018157,0.023041,0.023418,0.178571
1,0.128378,0.117647,0.048673,0.007615,0.00538,0.006583,0.006477,0.178571
0,0.804054,0.831933,0.150442,0.440942,0.316745,0.322581,0.39711,0.714286
0.5,0.858108,0.857143,0.172566,0.610767,0.428379,0.442396,0.561535,0.571429
0.5,0.655405,0.630252,0.110619,0.283513,0.209818,0.225148,0.260588,0.428571
0,0.581081,0.579832,0.115044,0.269878,0.20343,0.24819,0.215247,0.357143
0,0.608108,0.630252,0.146018,0.305472,0.252186,0.255431,0.249128,0.535714
0.5,0.506757,0.512605,0.09292,0.166283,0.13618,0.122449,0.146986,0.285714
0.5,0.594595,0.638655,0.150442,0.222773,0.185272,0.14549,0.213752,0.392857
0,0.695946,0.705882,0.141593,0.33416,0.255884,0.241606,0.267564,0.642857
0,0.844595,0.798319,0.168142,0.466265,0.367855,0.306122,0.41704,0.607143
0.5,0.871622,0.848739,0.154867,0.610767,0.427707,0.44898,0.521674,0.571429
0,0.756757,0.739496,0.132743,0.38215,0.323806,0.317972,0.307424,0.357143
0,0.648649,0.647059,0.119469,0.31893,0.255212,0.276498,0.277529,0.428571
0,0.675676,0.697479,0.132743,0.403577,0.302959,0.267939,0.39711,0.428571
0,0.689189,0.672269,0.110619,0.363025,0.262273,0.278473,0.247633,0.571429
0.5,0.722973,0.722689,0.185841,0.475474,0.359112,0.289664,0.511709,0.678571
0.5,0.77027,0.789916,0.176991,0.512485,0.403497,0.337064,0.501744,0.428571
0.5,0.635135,0.647059,0.154867,0.273597,0.200067,0.246215,0.262581,0.357143
0,0.641892,0.663866,0.137168,0.278909,0.229993,0.20869,0.247633,0.392857
0.5,0.790541,0.789916,0.181416,0.483265,0.335911,0.382488,0.407075,0.607143
0,0.668919,0.705882,0.172566,0.36391,0.311029,0.250165,0.302441,0.607143
0.5,0.709459,0.697479,0.176991,0.364441,0.262946,0.267281,0.287494,0.5
0.5,0.75,0.756303,0.146018,0.376483,0.308339,0.283739,0.312407,0.392857
0,0.837838,0.865546,0.20354,0.666903,0.582044,0.572087,0.496761,0.642857
0,0.777027,0.823529,0.141593,0.439348,0.326833,0.389072,0.476831,0.5
0.5,0.871622,0.907563,0.199115,0.696653,0.54035,0.556287,0.656203,0.535714
1,0.655405,0.647059,0.150442,0.333806,0.237727,0.285714,0.297459,0.392857
1,0.466216,0.453782,0.10177,0.124668,0.108608,0.083608,0.103139,0.25
0,0.141892,0.117647,0.044248,0.007438,0.005044,0.006583,0.00847,0.071429
0.5,0.445946,0.453782,0.097345,0.125908,0.096839,0.094799,0.108122,0.392857
0.5,0.574324,0.588235,0.132743,0.210554,0.169469,0.16524,0.18286,0.392857
1,0.486486,0.470588,0.097345,0.134939,0.1039,0.088216,0.133034,0.392857
0,0.358108,0.369748,0.079646,0.072428,0.048083,0.055958,0.068261,0.321429
0.5,0.47973,0.478992,0.097345,0.134585,0.102892,0.125082,0.107125,0.25
1,0.621622,0.596639,0.137168,0.22295,0.183927,0.185648,0.179372,0.392857
1,0.459459,0.453782,0.10177,0.115637,0.093813,0.066491,0.104136,0.392857
0.5,0.385135,0.352941,0.079646,0.07597,0.063887,0.048058,0.071749,0.321429
0,0.135135,0.134454,0.035398,0.010094,0.006725,0.009217,0.00847,0.142857
0,0.108108,0.10084,0.022124,0.007792,0.00538,0.005925,0.005979,0.142857
1,0.608108,0.630252,0.132743,0.260138,0.216207,0.211323,0.212755,0.357143
0.5,0.608108,0.563025,0.119469,0.211971,0.151648,0.171824,0.207773,0.535714
0.5,0.493243,0.487395,0.09292,0.151054,0.110289,0.108624,0.130045,0.357143
0.5,0.506757,0.487395,0.10177,0.17496,0.127438,0.15339,0.138017,0.392857
0.5,0.554054,0.521008,0.123894,0.2187,0.17384,0.189598,0.174888,0.464286
1,0.533784,0.495798,0.119469,0.200106,0.15501,0.192232,0.150473,0.357143
1,0.594595,0.537815,0.123894,0.229679,0.167115,0.18499,0.219233,0.321429
0,0.466216,0.478992,0.110619,0.158491,0.110289,0.147465,0.142003,0.357143
0.5,0.513514,0.495798,0.110619,0.158137,0.105918,0.133641,0.13154,0.535714
0,0.398649,0.394958,0.079646,0.084647,0.073302,0.058591,0.067265,0.321429
0,0.344595,0.327731,0.079646,0.069063,0.05649,0.053325,0.058794,0.321429
1,0.304054,0.277311,0.079646,0.049761,0.03766,0.04345,0.041355,0.214286
1,0.743243,0.680672,0.141593,0.438286,0.3692,0.358789,0.37718,0.464286
1,0.722973,0.705882,0.150442,0.367098,0.297579,0.316656,0.317389,0.464286
1,0.743243,0.689076,0.137168,0.343545,0.271015,0.242265,0.347285,0.464286
1,0.756757,0.756303,0.168142,0.470869,0.389711,0.331139,0.431988,0.571429
1,0.574324,0.554622,0.137168,0.269169,0.254539,0.211323,0.187843,0.464286
0.5,0.614865,0.630252,0.150442,0.273774,0.234701,0.199473,0.232686,0.571429
1,0.5,0.462185,0.088496,0.154064,0.108944,0.098749,0.167912,0.428571
0.5,0.689189,0.605042,0.137168,0.24668,0.201076,0.191573,0.192825,0.392857
1,0.493243,0.504202,0.146018,0.153356,0.106254,0.137591,0.138017,0.535714
0,0.290541,0.285714,0.070796,0.045157,0.035306,0.033575,0.043348,0.321429
1,0.648649,0.672269,0.150442,0.298034,0.207128,0.250165,0.297459,0.5
1,0.783784,0.773109,0.128319,0.442005,0.353396,0.371955,0.312407,0.5
0.5,0.682432,0.680672,0.163717,0.359483,0.235709,0.262673,0.317389,0.321429
1,0.743243,0.630252,0.154867,0.499026,0.383995,0.390388,0.392128,0.392857
1,0.736486,0.722689,0.150442,0.427129,0.322461,0.400263,0.327354,0.5
0.5,0.763514,0.747899,0.132743,0.378431,0.248823,0.355497,0.35725,0.25
0.5,0.581081,0.537815,0.10177,0.208075,0.17653,0.15734,0.164923,0.321429
1,0.574324,0.571429,0.106195,0.189481,0.144923,0.142199,0.176383,0.285714
0,0.317568,0.319328,0.084071,0.052417,0.034633,0.044108,0.046338,0.214286
0.5,0.581081,0.546218,0.128319,0.229857,0.196705,0.249506,0.167912,0.392857
1,0.466216,0.420168,0.097345,0.098459,0.062542,0.102699,0.093672,0.285714
0,0.439189,0.436975,0.09292,0.100939,0.075656,0.048058,0.111111,0.321429
0,0.472973,0.436975,0.110619,0.124137,0.075656,0.073733,0.128052,0.607143
0,0.317568,0.302521,0.053097,0.041792,0.027236,0.042791,0.038366,0.357143
0.5,0.527027,0.495798,0.115044,0.174252,0.130128,0.134957,0.152965,0.607143
0.5,0.527027,0.512605,0.106195,0.168054,0.128447,0.147465,0.157947,0.321429
0,0.371622,0.336134,0.075221,0.075261,0.066577,0.060566,0.058296,0.428571
1,0.601351,0.605042,0.141593,0.210023,0.140888,0.186307,0.257598,0.5
0.5,0.540541,0.521008,0.115044,0.169471,0.127438,0.14944,0.145491,0.392857
0.5,0.452703,0.436975,0.097345,0.11298,0.083726,0.085583,0.093174,0.321429
0,0.25,0.243697,0.057522,0.033292,0.028917,0.034891,0.028401,0.178571
1,0.675676,0.663866,0.150442,0.329201,0.240081,0.281764,0.257598,0.428571
1,0.662162,0.638655,0.137168,0.276253,0.18191,0.22054,0.282511,0.464286
0,0.25,0.226891,0.066372,0.032761,0.029254,0.025675,0.028401,0.178571
0.5,0.614865,0.554622,0.110619,0.236409,0.193679,0.198157,0.177877,0.321429
0,0.358108,0.336134,0.084071,0.07473,0.0538,0.044108,0.068261,0.285714
1,0.601351,0.546218,0.123894,0.185231,0.118695,0.150757,0.18286,0.357143
0.5,0.756757,0.747899,0.159292,0.463963,0.355077,0.326531,0.481814,0.607143
0.5,0.722973,0.722689,0.146018,0.384275,0.285474,0.304806,0.37718,0.357143
0.5,0.790541,0.773109,0.159292,0.538693,0.362475,0.442396,0.55157,0.535714
1,0.756757,0.747899,0.159292,0.466442,0.368191,0.383805,0.486796,0.535714
0.5,0.527027,0.546218,0.119469,0.204356,0.139206,0.143515,0.217738,0.464286
0,0.594595,0.579832,0.141593,0.288826,0.16846,0.20474,0.297459,0.785714
1,0.351351,0.310924,0.084071,0.059501,0.041022,0.050691,0.053313,0.285714
0.5,0.594595,0.579832,0.150442,0.281211,0.172831,0.230415,0.277529,0.535714
0.5,0.364865,0.336134,0.088496,0.069063,0.047075,0.066491,0.058296,0.285714
0,0.527027,0.504202,0.110619,0.185408,0.135508,0.17709,0.143,0.428571
0,0.628378,0.605042,0.150442,0.310607,0.227303,0.273206,0.252616,0.321429
0,0.540541,0.504202,0.110619,0.163095,0.124412,0.140224,0.143,0.285714
0.5,0.5,0.470588,0.123894,0.16097,0.119368,0.14944,0.138017,0.357143
0,0.574324,0.504202,0.123894,0.186294,0.142233,0.195523,0.138017,0.285714
0,0.574324,0.546218,0.119469,0.20595,0.153665,0.165899,0.177877,0.392857
0.5,0.641892,0.638655,0.150442,0.312378,0.19267,0.215932,0.277529,0.464286
1,0.27027,0.252101,0.070796,0.033292,0.023537,0.0237,0.028401,0.178571
0.5,0.371622,0.352941,0.079646,0.06499,0.049428,0.053983,0.058296,0.214286
0.5,0.398649,0.386555,0.09292,0.094918,0.074983,0.076366,0.081714,0.285714
0.5,0.466216,0.462185,0.110619,0.163273,0.124412,0.144174,0.143,0.321429
0,0.371622,0.344538,0.079646,0.069417,0.048083,0.073074,0.058296,0.321429
0,0.432432,0.420168,0.09292,0.099168,0.064896,0.084924,0.09417,0.285714
1,0.337838,0.243697,0.070796,0.034532,0.025891,0.028966,0.030394,0.25
1,0.27027,0.243697,0.057522,0.031875,0.025219,0.030283,0.025411,0.142857
1,0.216216,0.193277,0.057522,0.021427,0.014795,0.017775,0.020429,0.178571
1,0.236486,0.210084,0.053097,0.025146,0.018157,0.021725,0.020927,0.142857
1,0.236486,0.218487,0.057522,0.024438,0.017485,0.0237,0.020927,0.142857
1,0.168919,0.151261,0.044248,0.012042,0.007734,0.009875,0.009467,0.107143
0.5,0.689189,0.697479,0.150442,0.388525,0.266644,0.305464,0.355257,0.678571
0,0.5,0.495798,0.123894,0.208429,0.135508,0.207373,0.187843,0.464286
0.5,0.574324,0.554622,0.115044,0.271294,0.175857,0.124424,0.267564,0.428571
0,0.493243,0.453782,0.070796,0.145564,0.096167,0.132982,0.128052,0.25
0,0.594595,0.588235,0.123894,0.300514,0.209146,0.191573,0.312407,0.571429
0.5,0.601351,0.588235,0.123894,0.2442,0.184936,0.179724,0.212755,0.357143
0,0.574324,0.563025,0.115044,0.250398,0.184264,0.22054,0.177877,0.357143
0,0.472973,0.453782,0.106195,0.132283,0.094822,0.139566,0.103139,0.285714
0,0.587838,0.605042,0.123894,0.28918,0.202757,0.283081,0.232686,0.535714
0.5,0.398649,0.369748,0.070796,0.079688,0.06187,0.081633,0.068261,0.25
0,0.628378,0.605042,0.115044,0.291305,0.182246,0.296906,0.237668,0.428571
0,0.72973,0.705882,0.150442,0.418098,0.31809,0.380513,0.237668,0.357143
0,0.662162,0.647059,0.154867,0.396671,0.263618,0.262673,0.372197,0.678571
0,0.77027,0.773109,0.154867,0.570037,0.452925,0.504937,0.382162,0.464286
0.5,0.72973,0.697479,0.154867,0.459182,0.344654,0.450955,0.317389,0.464286
0,0.716216,0.731092,0.128319,0.459713,0.347007,0.431863,0.307424,0.464286
0.5,0.695946,0.672269,0.146018,0.410483,0.254876,0.322581,0.277529,0.392857
0,0.77027,0.722689,0.137168,0.526651,0.397108,0.410138,0.37718,0.607143
0,0.668919,0.613445,0.137168,0.356295,0.252858,0.253456,0.337319,0.428571
0.5,0.533784,0.504202,0.159292,0.155481,0.101883,0.152732,0.133034,0.25
0.5,0.574324,0.647059,0.137168,0.262086,0.135508,0.263331,0.209268,0.464286
0.5,0.601351,0.621849,0.128319,0.247211,0.138534,0.250165,0.237668,0.428571
0,0.425676,0.386555,0.084071,0.095272,0.073302,0.078341,0.078226,0.25
0,0.601351,0.579832,0.146018,0.302639,0.183927,0.263989,0.207773,0.392857
0.5,0.628378,0.605042,0.154867,0.31716,0.184264,0.316656,0.272546,0.464286
0,0.52027,0.512605,0.119469,0.215513,0.1308,0.140224,0.232686,0.464286
1,0.378378,0.344538,0.079646,0.067469,0.05111,0.049375,0.063279,0.25
0.5,0.560811,0.579832,0.128319,0.234284,0.140551,0.169849,0.249128,0.428571
0.5,0.75,0.764706,0.163717,0.436692,0.343309,0.458855,0.303936,0.357143
0,0.574324,0.554622,0.128319,0.268992,0.164761,0.25609,0.201794,0.464286
0,0.560811,0.563025,0.119469,0.208961,0.162071,0.125741,0.181365,0.5
0,0.493243,0.453782,0.10177,0.137418,0.108944,0.113891,0.111111,0.214286
0.5,0.594595,0.571429,0.146018,0.267222,0.127438,0.223173,0.317887,0.321429
0.5,0.540541,0.546218,0.128319,0.201169,0.111634,0.154707,0.184853,0.357143
1,0.466216,0.428571,0.088496,0.100761,0.076664,0.096116,0.083209,0.25
0,0.439189,0.420168,0.115044,0.103241,0.063887,0.088216,0.103139,0.285714
0,0.506757,0.512605,0.141593,0.200106,0.116342,0.163265,0.22272,0.392857
0.5,0.601351,0.579832,0.115044,0.220471,0.143914,0.271231,0.167912,0.5
0,0.581081,0.579832,0.137168,0.297326,0.18191,0.233048,0.282511,0.392857
0,0.567568,0.579832,0.123894,0.274659,0.134835,0.23634,0.247633,0.5
0,0.628378,0.596639,0.128319,0.349566,0.188635,0.279789,0.352267,0.642857
0.5,0.547297,0.563025,0.110619,0.243846,0.146604,0.203423,0.197808,0.392857
0.5,0.344595,0.344538,0.070796,0.070126,0.041358,0.065174,0.068261,0.285714
1,0.283784,0.260504,0.061947,0.037896,0.028917,0.034233,0.03139,0.142857
1,0.304054,0.294118,0.066372,0.044271,0.034297,0.038841,0.032885,0.178571
1,0.317568,0.310924,0.09292,0.10147,0.078682,0.084924,0.081216,0.178571
1,0.358108,0.336134,0.066372,0.063042,0.049428,0.052008,0.050822,0.178571
1,0.405405,0.411765,0.066372,0.050292,0.039005,0.038841,0.042352,0.214286
1,0.459459,0.453782,0.088496,0.164512,0.152993,0.139566,0.112108,0.214286
1,0.459459,0.436975,0.09292,0.116168,0.093813,0.092166,0.093174,0.178571
1,0.459459,0.436975,0.079646,0.127678,0.117014,0.109282,0.091181,0.178571
1,0.466216,0.445378,0.088496,0.11971,0.116678,0.065174,0.092676,0.25
1,0.472973,0.428571,0.09292,0.128564,0.106254,0.107966,0.103139,0.178571
0,0.527027,0.537815,0.097345,0.176377,0.140551,0.148124,0.14848,0.25
0.5,0.527027,0.495798,0.119469,0.221179,0.173504,0.189598,0.172895,0.25
1,0.533784,0.529412,0.097345,0.196033,0.167451,0.150757,0.160937,0.25
0.5,0.533784,0.537815,0.106195,0.212325,0.185272,0.190915,0.133034,0.25
1,0.540541,0.521008,0.106195,0.187002,0.167787,0.127716,0.160438,0.321429
0,0.547297,0.529412,0.119469,0.22295,0.231002,0.132982,0.158944,0.214286
0,0.574324,0.579832,0.115044,0.272534,0.248151,0.210007,0.208769,0.25
1,0.581081,0.563025,0.163717,0.216221,0.178884,0.186307,0.169905,0.214286
0,0.608108,0.621849,0.168142,0.308128,0.310356,0.226465,0.196811,0.285714
0,0.628378,0.613445,0.106195,0.286701,0.262946,0.190915,0.221226,0.285714
0,0.635135,0.663866,0.132743,0.310784,0.259583,0.19684,0.26009,0.357143
0.5,0.662162,0.647059,0.132743,0.347441,0.300269,0.309414,0.246139,0.285714
0,0.682432,0.680672,0.159292,0.404817,0.322125,0.364055,0.322372,0.357143
0,0.695946,0.672269,0.141593,0.385337,0.335575,0.290981,0.289487,0.285714
0,0.695946,0.714286,0.141593,0.446255,0.381641,0.35813,0.332337,0.285714
0,0.702703,0.731092,0.163717,0.418984,0.32347,0.264648,0.358246,0.321429
0.5,0.709459,0.705882,0.119469,0.509474,0.395091,0.250823,0.314898,0.285714
0.5,0.709459,0.747899,0.137168,0.471047,0.418628,0.372614,0.347285,0.25
0.5,0.709459,0.722689,0.146018,0.403223,0.394082,0.285714,0.285501,0.285714
0,0.716216,0.705882,0.154867,0.42465,0.362139,0.361422,0.306428,0.321429
0.5,0.743243,0.731092,0.137168,0.470338,0.448218,0.340355,0.327354,0.321429
0,0.75,0.747899,0.163717,0.481672,0.388366,0.410797,0.381166,0.321429
0,0.763514,0.890756,0.172566,0.58261,0.485205,0.435155,0.467862,0.392857
0.5,0.763514,0.747899,0.159292,0.53037,0.398117,0.412772,0.428002,0.357143
0.5,0.783784,0.823529,0.146018,0.573933,0.440148,0.393022,0.509716,0.392857
1,0.790541,0.789916,0.190265,0.63184,0.45158,0.475313,0.403587,0.357143
0,0.790541,0.806723,0.176991,0.633611,0.492266,0.418038,0.536622,0.5
0.5,0.810811,0.840336,0.181416,0.68107,0.478816,0.470704,0.450424,0.428571
0.5,0.810811,0.831933,0.154867,0.597485,0.466039,0.487821,0.470852,0.428571
0.5,0.831081,0.831933,0.159292,0.58686,0.585407,0.348914,0.436472,0.285714
0.5,0.837838,0.798319,0.176991,0.724455,0.503699,0.551679,0.605879,0.464286
0.5,0.844595,0.789916,0.168142,0.566495,0.474781,0.479921,0.427005,0.321429
0.5,0.885135,0.865546,0.146018,0.713476,0.717888,0.549704,0.431988,0.321429
1,0.175676,0.159664,0.057522,0.013458,0.012777,0.013825,0.01146,0.107143
1,0.202703,0.193277,0.061947,0.019302,0.015467,0.016458,0.014449,0.107143
1,0.209459,0.210084,0.044248,0.021959,0.013786,0.017117,0.018435,0.142857
1,0.27027,0.235294,0.061947,0.030282,0.022529,0.028308,0.023916,0.107143
1,0.277027,0.260504,0.048673,0.036834,0.027236,0.034233,0.029397,0.142857
1,0.277027,0.277311,0.070796,0.045865,0.043712,0.030941,0.028401,0.142857
1,0.297297,0.277311,0.061947,0.043917,0.033961,0.03555,0.033383,0.178571
1,0.317568,0.285714,0.066372,0.054188,0.04304,0.048058,0.034878,0.178571
1,0.324324,0.302521,0.061947,0.052063,0.038332,0.042133,0.045341,0.214286
1,0.358108,0.352941,0.061947,0.064813,0.041358,0.05135,0.068261,0.214286
1,0.398649,0.394958,0.070796,0.089428,0.071957,0.073733,0.068261,0.178571
1,0.412162,0.386555,0.075221,0.08323,0.076664,0.052666,0.068261,0.178571
1,0.425676,0.403361,0.088496,0.098105,0.077001,0.077024,0.078226,0.214286
1,0.445946,0.428571,0.057522,0.112803,0.105245,0.086241,0.086198,0.178571
1,0.459459,0.453782,0.088496,0.117407,0.096503,0.093483,0.093174,0.214286
1,0.493243,0.470588,0.097345,0.136887,0.117014,0.109282,0.109118,0.214286
1,0.493243,0.487395,0.10177,0.192315,0.180229,0.14549,0.12855,0.178571
1,0.493243,0.453782,0.088496,0.146804,0.123739,0.113232,0.108122,0.178571
1,0.493243,0.504202,0.106195,0.174606,0.154674,0.144174,0.123069,0.214286
1,0.506757,0.495798,0.110619,0.168408,0.14963,0.116524,0.116094,0.178571
1,0.506757,0.495798,0.106195,0.165043,0.134163,0.139566,0.130543,0.25
0.5,0.513514,0.495798,0.106195,0.160616,0.130128,0.136932,0.135526,0.214286
0.5,0.52027,0.495798,0.10177,0.16221,0.135508,0.146149,0.114599,0.178571
1,0.52027,0.487395,0.106195,0.146449,0.132482,0.115866,0.105132,0.214286
1,0.52027,0.487395,0.10177,0.148574,0.126765,0.133641,0.109118,0.178571
1,0.527027,0.504202,0.097345,0.167168,0.154001,0.131666,0.118087,0.214286
0,0.527027,0.478992,0.09292,0.171418,0.154674,0.135616,0.120578,0.285714
1,0.540541,0.554622,0.097345,0.202408,0.208473,0.134299,0.134031,0.214286
1,0.540541,0.504202,0.09292,0.165043,0.134499,0.146149,0.118087,0.25
0,0.547297,0.529412,0.088496,0.181158,0.162744,0.132982,0.133034,0.25
0,0.574324,0.537815,0.128319,0.219409,0.183591,0.217907,0.146487,0.214286
1,0.574324,0.546218,0.097345,0.174252,0.145931,0.117841,0.130543,0.214286
1,0.581081,0.554622,0.106195,0.211971,0.160054,0.186307,0.18286,0.214286
0,0.594595,0.571429,0.106195,0.228086,0.190989,0.179065,0.169905,0.285714
0,0.608108,0.605042,0.119469,0.28068,0.264291,0.24819,0.199801,0.214286
0,0.608108,0.621849,0.110619,0.286878,0.270679,0.223831,0.192825,0.25
0.5,0.614865,0.613445,0.150442,0.292545,0.27505,0.273206,0.14848,0.178571
0,0.614865,0.596639,0.123894,0.240482,0.207465,0.185648,0.181365,0.178571
0.5,0.614865,0.588235,0.132743,0.314149,0.272024,0.298881,0.212755,0.25
0,0.628378,0.638655,0.123894,0.25943,0.221251,0.209348,0.210762,0.285714
0.5,0.641892,0.621849,0.110619,0.340712,0.367518,0.20869,0.212755,0.25
0.5,0.648649,0.621849,0.123894,0.340358,0.295225,0.294273,0.237668,0.214286
0.5,0.668919,0.655462,0.132743,0.351691,0.338265,0.242923,0.248132,0.285714
0.5,0.668919,0.638655,0.123894,0.303347,0.261937,0.257406,0.227205,0.25
0,0.675676,0.663866,0.137168,0.335045,0.287828,0.270573,0.256602,0.214286
0.5,0.682432,0.655462,0.128319,0.313795,0.27505,0.238315,0.240159,0.25
0.5,0.689189,0.663866,0.141593,0.319639,0.271688,0.290981,0.231191,0.25
0,0.695946,0.689076,0.123894,0.369754,0.315064,0.345622,0.260588,0.214286
0.5,0.702703,0.697479,0.137168,0.416327,0.36382,0.353522,0.307424,0.285714
0.5,0.702703,0.689076,0.132743,0.380556,0.329523,0.289006,0.284504,0.285714
0.5,0.702703,0.689076,0.132743,0.362493,0.276395,0.360764,0.286497,0.357143
0.5,0.709459,0.680672,0.128319,0.329556,0.267317,0.294931,0.24564,0.25
0.5,0.709459,0.680672,0.132743,0.436692,0.404506,0.360105,0.287494,0.25
0,0.709459,0.680672,0.132743,0.440942,0.358104,0.359447,0.287494,0.285714
0,0.722973,0.714286,0.132743,0.40641,0.378615,0.360105,0.261584,0.25
0.5,0.72973,0.722689,0.141593,0.409244,0.335911,0.327847,0.312407,0.321429
0.5,0.72973,0.747899,0.146018,0.469276,0.402824,0.396313,0.352267,0.321429
0,0.72973,0.697479,0.137168,0.424296,0.341291,0.420671,0.289487,0.25
0.5,0.736486,0.764706,0.154867,0.449265,0.363484,0.424621,0.31988,0.285714
0.5,0.736486,0.722689,0.154867,0.429786,0.365837,0.332456,0.342302,0.321429
0.5,0.736486,0.705882,0.141593,0.46839,0.460995,0.306122,0.324863,0.285714
0,0.743243,0.714286,0.150442,0.47937,0.450572,0.352205,0.335825,0.321429
0.5,0.743243,0.731092,0.146018,0.398442,0.320108,0.310731,0.315894,0.285714
0.5,0.743243,0.731092,0.154867,0.391535,0.300941,0.284398,0.356751,0.25
0.5,0.75,0.739496,0.176991,0.504162,0.442502,0.441738,0.37718,0.357143
0.5,0.75,0.739496,0.128319,0.405525,0.366174,0.349572,0.285999,0.285714
0,0.75,0.714286,0.146018,0.454755,0.405514,0.356155,0.347285,0.25
0.5,0.756757,0.739496,0.159292,0.564548,0.414257,0.416722,0.367215,0.357143
0.5,0.756757,0.739496,0.172566,0.458651,0.373235,0.392363,0.367215,0.357143
0,0.77027,0.731092,0.141593,0.442359,0.359449,0.439763,0.313901,0.285714
0,0.77027,0.747899,0.154867,0.534266,0.452253,0.493746,0.374689,0.392857
0.5,0.777027,0.747899,0.163717,0.509828,0.497646,0.388413,0.338316,0.285714
